adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective
0.13100436681222707,0.47619047619047616,0.2222222222222222,0.1,0.12698412698412698,0.1111111111111111,0.16666666666666666,0.07936507936507936,0.07936507936507936,0.1,0.1111111111111111,0.1111111111111111,0.09523809523809523,0.07936507936507936,0.011904761904761904,0.003968253968253968,0.003968253968253968,0.0873015873015873,0.01984126984126984,0.007936507936507936,0.0,0.003968253968253968,0.003968253968253968,0.0,0.07936507936507936,0.0,0.0,0.0,0.0992063492063492,0.027777777777777776,0.011904761904761904,0.0,0.007936507936507936,0.0,0.09523809523809523,0.011904761904761904,0.10317460317460317
0.08653846153846154,0.47368421052631576,0.21052631578947367,0.046511627906976744,0.10526315789473684,0.10526315789473684,0.0625,0.05263157894736842,0.05263157894736842,0.08571428571428572,0.15789473684210525,0.05263157894736842,0.09649122807017543,0.07894736842105263,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.08771929824561403,0.017543859649122806,0.017543859649122806,0.0,0.008771929824561403,0.017543859649122806,0.0,0.10526315789473684,0.017543859649122806,0.008771929824561403,0.008771929824561403,0.08771929824561403,0.017543859649122806,0.008771929824561403,0.0,0.017543859649122806,0.0,0.10526315789473684,0.008771929824561403,0.10526315789473684
0.10526315789473684,0.43243243243243246,0.2972972972972973,0.03636363636363636,0.05405405405405406,0.05405405405405406,0.041666666666666664,0.02702702702702703,0.02702702702702703,0.13043478260869565,0.16216216216216217,0.13513513513513514,0.09259259259259259,0.08641975308641975,0.0,0.0,0.006172839506172839,0.10493827160493827,0.018518518518518517,0.018518518518518517,0.0,0.006172839506172839,0.037037037037037035,0.0,0.08641975308641975,0.018518518518518517,0.012345679012345678,0.006172839506172839,0.08641975308641975,0.018518518518518517,0.018518518518518517,0.0,0.018518518518518517,0.0,0.1111111111111111,0.0,0.10493827160493827
0.13705583756345177,0.8181818181818182,0.42424242424242425,0.07228915662650602,0.18181818181818182,0.15151515151515152,0.041666666666666664,0.030303030303030304,0.030303030303030304,0.11320754716981132,0.18181818181818182,0.18181818181818182,0.1013215859030837,0.0881057268722467,0.0,0.0,0.013215859030837005,0.13656387665198239,0.05726872246696035,0.05286343612334802,0.0,0.013215859030837005,0.06167400881057269,0.00881057268722467,0.0881057268722467,0.013215859030837005,0.0,0.013215859030837005,0.0881057268722467,0.06167400881057269,0.05286343612334802,0.004405286343612335,0.05286343612334802,0.0,0.14977973568281938,0.004405286343612335,0.14096916299559473
0.13274336283185842,0.6818181818181818,0.2727272727272727,0.13793103448275862,0.36363636363636365,0.22727272727272727,0.05263157894736842,0.045454545454545456,0.045454545454545456,0.075,0.13636363636363635,0.09090909090909091,0.08,0.08,0.0,0.0,0.0,0.096,0.016,0.024,0.0,0.0,0.024,0.0,0.128,0.008,0.0,0.008,0.096,0.016,0.016,0.0,0.024,0.0,0.104,0.0,0.112
0.10526315789473684,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.08333333333333333,0.08333333333333333,0.034482758620689655,0.017241379310344827,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.10344827586206896,0.017241379310344827,0.017241379310344827,0.0,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.05172413793103448,0.0,0.034482758620689655
0.16666666666666666,0.7941176470588235,0.4411764705882353,0.10112359550561797,0.2647058823529412,0.2647058823529412,0.0,0.0,0.0,0.1694915254237288,0.29411764705882354,0.2647058823529412,0.04519774011299435,0.04519774011299435,0.0,0.0,0.0,0.06779661016949153,0.022598870056497175,0.022598870056497175,0.0,0.0,0.022598870056497175,0.0,0.1807909604519774,0.0,0.0,0.0,0.04519774011299435,0.022598870056497175,0.022598870056497175,0.0,0.022598870056497175,0.0,0.06779661016949153,0.0,0.06779661016949153
0.16352201257861634,0.9454545454545454,0.38181818181818183,0.0916030534351145,0.21818181818181817,0.16363636363636364,0.1276595744680851,0.10909090909090909,0.10909090909090909,0.17857142857142858,0.36363636363636365,0.23636363636363636,0.06685236768802229,0.06406685236768803,0.0,0.005571030640668524,0.002785515320334262,0.07520891364902507,0.019498607242339833,0.011142061281337047,0.005571030640668524,0.011142061281337047,0.025069637883008356,0.002785515320334262,0.08913649025069638,0.016713091922005572,0.005571030640668524,0.011142061281337047,0.06406685236768803,0.016713091922005572,0.016713091922005572,0.0,0.013927576601671309,0.002785515320334262,0.08913649025069638,0.0,0.08356545961002786
0.16083916083916083,1.6428571428571428,0.7142857142857143,0.05555555555555555,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.1956521739130435,0.6428571428571429,0.42857142857142855,0.043209876543209874,0.030864197530864196,0.0,0.012345679012345678,0.012345679012345678,0.04938271604938271,0.024691358024691357,0.030864197530864196,0.0,0.012345679012345678,0.030864197530864196,0.0,0.12962962962962962,0.037037037037037035,0.0,0.037037037037037035,0.043209876543209874,0.024691358024691357,0.024691358024691357,0.0,0.030864197530864196,0.0,0.07407407407407407,0.0,0.06172839506172839
0.13740458015267176,0.782608695652174,0.4782608695652174,0.07142857142857142,0.17391304347826086,0.17391304347826086,0.0,0.0,0.0,0.1702127659574468,0.34782608695652173,0.34782608695652173,0.035211267605633804,0.028169014084507043,0.007042253521126761,0.0,0.0,0.028169014084507043,0.007042253521126761,0.0,0.0,0.0,0.0,0.007042253521126761,0.13380281690140844,0.007042253521126761,0.0,0.007042253521126761,0.035211267605633804,0.007042253521126761,0.0,0.0,0.0,0.0,0.028169014084507043,0.007042253521126761,0.035211267605633804
0.061452513966480445,0.3142857142857143,0.2,0.037037037037037035,0.08571428571428572,0.08571428571428572,0.043478260869565216,0.02857142857142857,0.02857142857142857,0.017857142857142856,0.02857142857142857,0.02857142857142857,0.08040201005025126,0.07537688442211055,0.0,0.010050251256281407,0.005025125628140704,0.08040201005025126,0.03015075376884422,0.01507537688442211,0.005025125628140704,0.005025125628140704,0.01507537688442211,0.010050251256281407,0.11055276381909548,0.005025125628140704,0.0,0.005025125628140704,0.07537688442211055,0.03015075376884422,0.01507537688442211,0.010050251256281407,0.020100502512562814,0.005025125628140704,0.10050251256281408,0.010050251256281407,0.10050251256281408
0.12058823529411765,0.6612903225806451,0.3387096774193548,0.07462686567164178,0.16129032258064516,0.12903225806451613,0.12195121951219512,0.08064516129032258,0.08064516129032258,0.06593406593406594,0.0967741935483871,0.0967741935483871,0.061855670103092786,0.05412371134020619,0.007731958762886598,0.0,0.0,0.07989690721649484,0.03350515463917526,0.030927835051546393,0.0,0.0,0.028350515463917526,0.002577319587628866,0.10051546391752578,0.002577319587628866,0.0,0.002577319587628866,0.06443298969072164,0.04639175257731959,0.03350515463917526,0.002577319587628866,0.03608247422680412,0.0,0.08762886597938144,0.010309278350515464,0.0979381443298969
0.10230179028132992,0.6153846153846154,0.3230769230769231,0.05851063829787234,0.16923076923076924,0.16923076923076924,0.057971014492753624,0.06153846153846154,0.06153846153846154,0.12408759124087591,0.26153846153846155,0.26153846153846155,0.03764705882352941,0.02823529411764706,0.0,0.007058823529411765,0.009411764705882352,0.03764705882352941,0.018823529411764704,0.011764705882352941,0.002352941176470588,0.009411764705882352,0.01411764705882353,0.002352941176470588,0.09647058823529411,0.007058823529411765,0.002352941176470588,0.004705882352941176,0.02823529411764706,0.02588235294117647,0.023529411764705882,0.002352941176470588,0.01647058823529412,0.0,0.06352941176470588,0.002352941176470588,0.05647058823529412
0.1388888888888889,0.625,0.4375,0.0625,0.125,0.0625,0.07142857142857142,0.0625,0.0625,0.08333333333333333,0.125,0.125,0.10975609756097561,0.0975609756097561,0.0,0.0,0.012195121951219513,0.0975609756097561,0.0,0.0,0.0,0.012195121951219513,0.0,0.012195121951219513,0.13414634146341464,0.024390243902439025,0.0,0.024390243902439025,0.0975609756097561,0.012195121951219513,0.0,0.0,0.0,0.0,0.10975609756097561,0.0,0.0975609756097561
0.10610932475884244,0.6470588235294118,0.39215686274509803,0.034482758620689655,0.09803921568627451,0.0784313725490196,0.0,0.0,0.0,0.061224489795918366,0.11764705882352941,0.11764705882352941,0.08882521489971347,0.0830945558739255,0.0,0.014326647564469915,0.0057306590257879654,0.08022922636103152,0.014326647564469915,0.0028653295128939827,0.0,0.0057306590257879654,0.011461318051575931,0.02005730659025788,0.15472779369627507,0.025787965616045846,0.008595988538681949,0.017191977077363897,0.09742120343839542,0.025787965616045846,0.017191977077363897,0.008595988538681949,0.008595988538681949,0.0,0.09455587392550144,0.008595988538681949,0.11461318051575932
0.16455696202531644,1.1818181818181819,0.45454545454545453,0.06896551724137931,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.06,0.06,0.0,0.0,0.0,0.07,0.01,0.02,0.0,0.01,0.02,0.0,0.12,0.0,0.0,0.0,0.07,0.02,0.02,0.0,0.02,0.01,0.09,0.0,0.09
0.10714285714285714,0.5714285714285714,0.38095238095238093,0.05434782608695652,0.11904761904761904,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.047619047619047616,0.1,0.19047619047619047,0.19047619047619047,0.06746031746031746,0.06349206349206349,0.003968253968253968,0.003968253968253968,0.0,0.07936507936507936,0.027777777777777776,0.027777777777777776,0.0,0.0,0.023809523809523808,0.011904761904761904,0.11507936507936507,0.003968253968253968,0.0,0.003968253968253968,0.07539682539682539,0.03571428571428571,0.023809523809523808,0.003968253968253968,0.027777777777777776,0.0,0.09126984126984126,0.007936507936507936,0.0992063492063492
0.14388489208633093,0.7843137254901961,0.39215686274509803,0.1111111111111111,0.2549019607843137,0.19607843137254902,0.14634146341463414,0.11764705882352941,0.11764705882352941,0.10256410256410256,0.1568627450980392,0.13725490196078433,0.07547169811320754,0.06289308176100629,0.0,0.0031446540880503146,0.012578616352201259,0.07547169811320754,0.018867924528301886,0.025157232704402517,0.0,0.015723270440251572,0.015723270440251572,0.012578616352201259,0.12264150943396226,0.009433962264150943,0.0,0.009433962264150943,0.07232704402515723,0.0220125786163522,0.0220125786163522,0.0,0.025157232704402517,0.0031446540880503146,0.10377358490566038,0.0,0.09119496855345911
0.08264462809917356,0.45454545454545453,0.36363636363636365,0.017543859649122806,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.025,0.045454545454545456,0.045454545454545456,0.08208955223880597,0.08208955223880597,0.0,0.007462686567164179,0.0,0.09701492537313433,0.022388059701492536,0.03731343283582089,0.0,0.0,0.029850746268656716,0.0,0.1417910447761194,0.014925373134328358,0.014925373134328358,0.0,0.09701492537313433,0.029850746268656716,0.029850746268656716,0.0,0.03731343283582089,0.0,0.11940298507462686,0.0,0.11940298507462686
0.08333333333333333,0.34375,0.15625,0.07272727272727272,0.125,0.0625,0.09523809523809523,0.0625,0.0625,0.07894736842105263,0.09375,0.0625,0.051094890510948905,0.0364963503649635,0.0,0.0,0.014598540145985401,0.029197080291970802,0.0072992700729927005,0.0,0.0,0.014598540145985401,0.0,0.0072992700729927005,0.0948905109489051,0.0072992700729927005,0.0,0.0072992700729927005,0.0364963503649635,0.0072992700729927005,0.0,0.0072992700729927005,0.0,0.0,0.043795620437956206,0.0072992700729927005,0.0364963503649635
0.14942528735632185,1.0833333333333333,0.5833333333333334,0.10810810810810811,0.3333333333333333,0.3333333333333333,0.125,0.16666666666666666,0.16666666666666666,0.22580645161290322,0.5833333333333334,0.5,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.009259259259259259,0.05555555555555555,0.06481481481481481,0.027777777777777776,0.037037037037037035,0.009259259259259259,0.027777777777777776,0.009259259259259259,0.1574074074074074,0.018518518518518517,0.0,0.018518518518518517,0.05555555555555555,0.046296296296296294,0.037037037037037035,0.009259259259259259,0.05555555555555555,0.0,0.10185185185185185,0.009259259259259259,0.1111111111111111
0.07462686567164178,0.30612244897959184,0.24489795918367346,0.02197802197802198,0.04081632653061224,0.04081632653061224,0.03225806451612903,0.02040816326530612,0.02040816326530612,0.03225806451612903,0.04081632653061224,0.04081632653061224,0.1091703056768559,0.10043668122270742,0.0,0.008733624454148471,0.008733624454148471,0.1091703056768559,0.017467248908296942,0.008733624454148471,0.004366812227074236,0.008733624454148471,0.013100436681222707,0.0,0.1615720524017467,0.013100436681222707,0.0,0.013100436681222707,0.10043668122270742,0.013100436681222707,0.013100436681222707,0.0,0.017467248908296942,0.0,0.12663755458515283,0.0,0.11790393013100436
0.075,0.3103448275862069,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.10344827586206896,0.06896551724137931,0.06766917293233082,0.06766917293233082,0.0,0.0,0.0,0.09774436090225563,0.03759398496240601,0.03007518796992481,0.0,0.0,0.03759398496240601,0.0,0.10526315789473684,0.0,0.0,0.0,0.06766917293233082,0.045112781954887216,0.03759398496240601,0.0,0.03759398496240601,0.0,0.11278195488721804,0.0,0.10526315789473684
0.08163265306122448,0.35555555555555557,0.15555555555555556,0.025974025974025976,0.044444444444444446,0.044444444444444446,0.08,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0,0.11467889908256881,0.11467889908256881,0.0,0.0,0.0,0.12385321100917432,0.009174311926605505,0.009174311926605505,0.0,0.0,0.009174311926605505,0.0045871559633027525,0.13302752293577982,0.013761467889908258,0.0,0.013761467889908258,0.11467889908256881,0.009174311926605505,0.009174311926605505,0.0,0.009174311926605505,0.0,0.12385321100917432,0.0,0.12385321100917432
0.15517241379310345,0.9,0.4,0.10112359550561797,0.225,0.2,0.125,0.1,0.1,0.16666666666666666,0.275,0.2,0.050980392156862744,0.050980392156862744,0.0,0.00392156862745098,0.0,0.06666666666666667,0.0196078431372549,0.011764705882352941,0.00784313725490196,0.00784313725490196,0.0196078431372549,0.0,0.10588235294117647,0.00784313725490196,0.0,0.00784313725490196,0.054901960784313725,0.0196078431372549,0.0196078431372549,0.0,0.011764705882352941,0.0,0.07450980392156863,0.0,0.07450980392156863
0.21232876712328766,1.3478260869565217,0.7391304347826086,0.14473684210526316,0.4782608695652174,0.30434782608695654,0.14814814814814814,0.17391304347826086,0.17391304347826086,0.13725490196078433,0.30434782608695654,0.2608695652173913,0.023668639053254437,0.01775147928994083,0.0,0.011834319526627219,0.005917159763313609,0.04142011834319527,0.03550295857988166,0.023668639053254437,0.0,0.005917159763313609,0.023668639053254437,0.005917159763313609,0.1834319526627219,0.0,0.0,0.0,0.01775147928994083,0.03550295857988166,0.03550295857988166,0.0,0.03550295857988166,0.011834319526627219,0.07100591715976332,0.0,0.05325443786982249
0.19248826291079812,1.1714285714285715,0.4857142857142857,0.08791208791208792,0.22857142857142856,0.2,0.0,0.0,0.0,0.20588235294117646,0.4,0.3142857142857143,0.10212765957446808,0.07659574468085106,0.0,0.00851063829787234,0.02553191489361702,0.09361702127659574,0.02553191489361702,0.02127659574468085,0.00851063829787234,0.029787234042553193,0.02127659574468085,0.00425531914893617,0.1574468085106383,0.00851063829787234,0.0,0.00851063829787234,0.08085106382978724,0.02553191489361702,0.02553191489361702,0.0,0.02127659574468085,0.00425531914893617,0.1276595744680851,0.0,0.10212765957446808
0.021739130434782608,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673076923076923,0.0673076923076923,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.009615384615384616,0.0,0.009615384615384616,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.08653846153846154,0.0,0.08653846153846154
0.08620689655172414,0.3333333333333333,0.23333333333333334,0.04,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.05555555555555555,0.06666666666666667,0.06666666666666667,0.09375,0.09375,0.0,0.0078125,0.0,0.140625,0.0546875,0.0546875,0.0,0.0,0.046875,0.0,0.078125,0.0,0.0,0.0,0.09375,0.046875,0.046875,0.0,0.0625,0.0,0.15625,0.0,0.1484375
0.11538461538461539,0.4090909090909091,0.22727272727272727,0.05263157894736842,0.09090909090909091,0.09090909090909091,0.0625,0.045454545454545456,0.045454545454545456,0.0967741935483871,0.13636363636363635,0.13636363636363635,0.07777777777777778,0.07777777777777778,0.0,0.0,0.0,0.1,0.03333333333333333,0.03333333333333333,0.0,0.0,0.022222222222222223,0.0,0.05555555555555555,0.0,0.0,0.0,0.08888888888888889,0.022222222222222223,0.022222222222222223,0.0,0.044444444444444446,0.011111111111111112,0.13333333333333333,0.0,0.1111111111111111
0.1,0.4444444444444444,0.3888888888888889,0.030303030303030304,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.08333333333333333,0.1111111111111111,0.1111111111111111,0.07228915662650602,0.060240963855421686,0.012048192771084338,0.0,0.0,0.060240963855421686,0.03614457831325301,0.012048192771084338,0.0,0.0,0.012048192771084338,0.012048192771084338,0.13253012048192772,0.024096385542168676,0.0,0.024096385542168676,0.07228915662650602,0.03614457831325301,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.0,0.060240963855421686,0.024096385542168676,0.08433734939759036
0.07920792079207921,0.3404255319148936,0.23404255319148937,0.03225806451612903,0.06382978723404255,0.06382978723404255,0.04,0.02127659574468085,0.02127659574468085,0.06756756756756757,0.10638297872340426,0.10638297872340426,0.07834101382488479,0.06451612903225806,0.0,0.013824884792626729,0.013824884792626729,0.07834101382488479,0.027649769585253458,0.03686635944700461,0.013824884792626729,0.027649769585253458,0.027649769585253458,0.0,0.1152073732718894,0.009216589861751152,0.009216589861751152,0.0,0.08755760368663594,0.04608294930875576,0.041474654377880185,0.0,0.03686635944700461,0.0,0.12903225806451613,0.0,0.1152073732718894
